-1317.6,436.36,-261.23,187.07,-145.26,119.35,-101.19,87.043,-76.916,69.768,-63.381,57.22,-52.749,2
-1315.4,438.21,-260.37,187.74,-144.85,119.38,-100.27,88.037,-76.948,69.933,-62.867,57.243,-52.709,2
-1316,437.6,-260.97,187.16,-145.4,118.86,-100.76,87.585,-77.356,69.572,-63.177,56.985,-52.913,2
-1314.9,438.66,-259.92,188.18,-144.42,119.8,-99.863,88.422,-76.581,70.278,-62.545,57.539,-52.442,2
-1314.9,438.63,-259.95,188.15,-144.45,119.77,-99.888,88.397,-76.606,70.253,-62.57,57.514,-52.467,2
-1315.8,437.73,-260.84,187.27,-145.32,118.92,-100.72,87.593,-77.383,69.508,-63.281,56.839,-53.101,2
-1315.9,437.67,-260.91,187.21,-145.38,118.86,-100.78,87.531,-77.444,69.447,-63.342,56.778,-53.162,2
-1315.7,437.87,-260.7,187.44,-145.12,119.15,-100.45,87.899,-77.031,69.907,-62.833,57.336,-52.556,2
-1315.9,437.7,-260.86,187.27,-145.29,118.98,-100.63,87.721,-77.213,69.721,-63.023,57.143,-52.753,2
-1316.2,437.35,-261.21,186.93,-145.63,118.65,-100.95,87.406,-77.519,69.426,-63.307,56.87,-53.013,2
-1314.8,438.74,-259.94,188.02,-144.74,119.31,-100.52,87.626,-77.474,69.344,-63.46,56.703,-53.146,2
-1316.1,437.49,-261.07,187.06,-145.51,118.74,-100.88,87.451,-77.493,69.44,-63.292,56.901,-52.954,2
-1315.4,438.15,-260.37,187.81,-144.69,119.63,-99.928,88.452,-76.467,70.464,-62.303,57.82,-52.141,2
-1315.5,438.15,-260.37,187.83,-144.67,119.67,-99.877,88.52,-76.38,70.571,-62.175,57.969,-51.97,2
-1316.7,436.92,-261.58,186.64,-145.82,118.56,-100.94,87.509,-77.332,69.683,-62.995,57.219,-52.648,2
-1316.6,437,-261.5,186.72,-145.74,118.64,-100.86,87.598,-77.239,69.78,-62.893,57.327,-52.535,2
-1316.5,437.11,-261.38,186.86,-145.57,118.84,-100.62,87.877,-76.922,70.134,-62.506,57.742,-52.098,2
-1316.9,436.7,-261.78,186.47,-145.95,118.47,-100.97,87.534,-77.249,69.825,-62.797,57.47,-52.351,2
-1317,436.58,-261.9,186.35,-146.07,118.36,-101.08,87.436,-77.339,69.743,-62.869,57.407,-52.403,2
-1315.5,436.91,-262.35,186.93,-144.06,119.93,-100.92,87.334,-77.058,69.697,-63.245,57.361,-52.344,2
-1318.9,437.64,-261.19,186.71,-144.67,119.22,-100.31,87.958,-78.174,69.389,-62.075,57.95,-52.576,2
-1318.5,437.82,-261.44,186.12,-145.29,118.94,-100.15,88.31,-78.048,69.066,-62.655,57.56,-52.482,2
-1316.5,438.21,-261.82,186.5,-144.53,118.74,-100.97,88.38,-76.905,70.022,-62.507,57.385,-52.727,2
-1316.5,438.26,-261.77,186.56,-144.48,118.79,-100.92,88.43,-76.856,70.069,-62.462,57.428,-52.686,2
-1316.1,438.67,-261.37,186.94,-144.11,119.14,-100.6,88.723,-76.594,70.297,-62.271,57.58,-52.574,2
-1316.3,438.39,-261.65,186.67,-144.38,118.87,-100.87,88.454,-76.861,70.033,-62.532,57.322,-52.829,2
-1316.4,438.36,-261.68,186.63,-144.42,118.83,-100.9,88.42,-76.895,69.999,-62.566,57.288,-52.862,2
-1316.3,438.41,-261.63,186.68,-144.36,118.89,-100.84,88.489,-76.82,70.08,-62.478,57.384,-52.759,2
-1315.5,439.21,-260.85,187.44,-143.64,119.56,-100.22,89.057,-76.31,70.532,-62.083,57.723,-52.471,2
-1316.4,438.28,-261.77,186.52,-144.55,118.67,-101.1,88.195,-77.151,69.714,-62.877,56.956,-53.21,2
-1316.5,438.2,-261.85,186.44,-144.63,118.59,-101.17,88.119,-77.226,69.64,-62.95,56.884,-53.28,2
-1316.3,438.4,-261.68,186.58,-144.52,118.69,-101.07,88.264,-77.017,69.935,-62.556,57.378,-52.698,2
-1317.4,437.37,-262.65,185.7,-145.29,118.04,-101.59,87.86,-77.31,69.737,-62.676,57.316,-52.72,2
-1317.4,437.37,-262.65,185.71,-145.28,118.05,-101.57,87.879,-77.289,69.758,-62.658,57.329,-52.715,2
-1316.5,438.22,-261.82,186.51,-144.52,118.77,-100.9,88.495,-76.733,70.252,-62.229,57.692,-52.416,2
-1315.2,439.43,-260.87,187.11,-144.32,118.56,-101.49,87.597,-77.841,69.048,-63.411,56.636,-53.264,2
-1315.4,439.16,-261.13,186.85,-144.58,118.3,-101.75,87.341,-78.094,68.799,-63.658,56.393,-53.503,2
-1315.9,438.74,-261.54,186.46,-144.94,117.97,-102.04,87.093,-78.298,68.641,-63.768,56.33,-53.52,2
-1316,438.6,-261.68,186.33,-145.06,117.86,-102.14,87.006,-78.371,68.582,-63.812,56.3,-53.536,2
-1315.4,439.19,-261.09,186.91,-144.48,118.43,-101.58,87.554,-77.836,69.103,-63.307,56.787,-53.068,2
-1315.2,439.36,-260.92,187.08,-144.32,118.6,-101.42,87.715,-77.677,69.259,-63.154,56.937,-52.922,2
-1315.4,439.21,-261.06,186.94,-144.46,118.45,-101.56,87.573,-77.818,69.118,-63.294,56.798,-53.06,2
-1315.6,438.97,-261.31,186.7,-144.7,118.22,-101.79,87.355,-78.028,68.918,-63.485,56.618,-53.229,2
-1315.8,438.77,-261.51,186.5,-144.9,118.03,-101.98,87.162,-78.219,68.729,-63.672,56.434,-53.41,2
-1315.1,439.54,-260.75,187.24,-144.17,118.72,-101.32,87.784,-77.638,69.265,-63.183,56.873,-53.023,2
-1315,439.55,-260.72,187.27,-144.13,118.78,-101.24,87.889,-77.51,69.418,-63.004,57.078,-52.792,2
-1315.7,438.91,-261.36,186.64,-144.75,118.17,-101.84,87.307,-78.074,68.873,-63.529,56.575,-53.271,2
-1316,438.57,-261.7,186.31,-145.08,117.85,-102.14,87.012,-78.357,68.605,-63.781,56.34,-53.488,2
-1315.1,439.4,-261,186.84,-144.69,118.14,-101.89,87.287,-78.015,69.019,-63.326,56.775,-53.147,2
-1313.4,441.04,-259.58,187.98,-143.88,118.62,-101.7,87.269,-78.148,68.871,-63.406,56.812,-52.986,2
-1317.4,437.41,-262.52,185.94,-144.95,118.45,-101.16,88.25,-77.021,69.879,-62.705,57.117,-53.063,2
-1316.9,437.88,-262.09,186.3,-144.68,118.59,-101.16,88.104,-77.291,69.524,-63.091,56.759,-53.339,2
-1316,438.72,-261.27,187.09,-143.95,119.27,-100.56,88.621,-76.871,69.837,-62.892,56.842,-53.372,2
-1315.6,439.19,-260.79,187.59,-143.42,119.82,-99.985,89.207,-76.283,70.414,-62.341,57.35,-52.921,2
-1316.3,438.46,-261.5,186.89,-144.1,119.16,-100.62,88.597,-76.861,69.872,-62.845,56.887,-53.342,2
-1316.7,438.12,-261.81,186.63,-144.3,119.04,-100.66,88.646,-76.726,70.088,-62.555,57.241,-52.937,2
-1316.9,437.91,-262.02,186.43,-144.49,118.86,-100.82,88.501,-76.853,69.982,-62.639,57.179,-52.976,2
-1316.9,437.86,-262.06,186.4,-144.5,118.87,-100.79,88.557,-76.771,70.09,-62.505,57.339,-52.792,2
-1317.5,437.29,-262.61,185.89,-144.98,118.44,-101.17,88.238,-77.033,69.884,-62.659,57.231,-52.86,2
-1317.3,437.46,-262.44,186.06,-144.8,118.61,-100.99,88.41,-76.862,70.055,-62.489,57.401,-52.691,2
-1317.2,437.59,-262.3,186.19,-144.67,118.75,-100.86,88.543,-76.729,70.187,-62.357,57.532,-52.56,2
-1317.5,437.33,-262.56,185.93,-144.93,118.49,-101.12,88.288,-76.982,69.936,-62.605,57.287,-52.803,2
-1317.5,437.3,-262.59,185.9,-144.96,118.46,-101.15,88.259,-77.011,69.907,-62.634,57.258,-52.832,2
-1317.1,437.74,-262.16,186.33,-144.53,118.88,-100.73,88.667,-76.611,70.299,-62.252,57.63,-52.47,2
-1316.3,438.47,-261.44,187.03,-143.86,119.52,-100.14,89.218,-76.109,70.747,-61.863,57.957,-52.208,2
-1317.2,437.64,-262.26,186.22,-144.66,118.74,-100.89,88.491,-76.808,70.079,-62.496,57.361,-52.765,2
-1317.2,437.62,-262.28,186.2,-144.68,118.72,-100.91,88.472,-76.826,70.061,-62.513,57.345,-52.781,2
-1315.8,438.89,-261.2,187.04,-144.13,118.97,-100.93,88.219,-77.249,69.534,-63.083,56.784,-53.294,2
-1314.5,440.16,-260.08,187.94,-143.47,119.36,-100.82,88.073,-77.611,69.011,-63.703,56.135,-53.904,2
-1316.8,437.91,-262.09,186.26,-144.76,118.48,-101.28,87.992,-77.375,69.486,-63.071,56.844,-53.193,2
-1317.2,437.54,-262.43,185.95,-145.03,118.27,-101.43,87.9,-77.407,69.512,-62.991,56.97,-53.028,2
-1316,438.79,-261.23,187.1,-143.96,119.25,-100.57,88.645,-76.787,70.003,-62.631,57.203,-52.918,2
-1315.2,439.54,-260.49,187.8,-143.29,119.86,-100.01,89.145,-76.354,70.368,-62.336,57.427,-52.763,2
-1316.6,438.15,-261.84,186.51,-144.51,118.73,-101.03,88.229,-77.152,69.69,-62.894,56.987,-53.089,2
-1316.9,437.87,-262.13,186.24,-144.78,118.48,-101.27,88.005,-77.359,69.501,-63.062,56.84,-53.214,2
-1316.6,438.19,-261.81,186.55,-144.46,118.8,-100.96,88.314,-77.053,69.803,-62.764,57.133,-52.926,2
-1316.3,438.45,-261.54,186.82,-144.2,119.06,-100.71,88.567,-76.804,70.048,-62.524,57.368,-52.697,2
-1316.9,437.87,-262.13,186.24,-144.77,118.49,-101.27,88.014,-77.348,69.515,-63.045,56.861,-53.191,2
-1317,437.71,-262.28,186.09,-144.93,118.33,-101.42,87.865,-77.496,69.369,-63.19,56.717,-53.332,2
-1316.5,438.26,-261.73,186.63,-144.39,118.86,-100.9,88.369,-77.005,69.845,-62.73,57.159,-52.909,2
-1315.9,438.87,-261.13,187.21,-143.83,119.4,-100.39,88.854,-76.554,70.259,-62.357,57.49,-52.623,2
-1316.9,437.86,-262.13,186.24,-144.77,118.5,-101.25,88.043,-77.31,69.563,-62.987,56.928,-53.114,2
-1317,437.72,-262.27,186.1,-144.91,118.36,-101.38,87.912,-77.437,69.439,-63.108,56.811,-53.227,2
-1316,438.66,-261.49,186.66,-144.58,118.48,-101.43,87.758,-77.619,69.295,-63.168,56.855,-53.085,2
-1314.5,440.1,-260.24,187.65,-143.89,118.86,-101.33,87.637,-77.893,68.95,-63.505,56.591,-53.233,2
-1317.8,437.02,-262.85,185.67,-145.16,118.27,-101.33,88.079,-77.198,69.712,-62.833,57.065,-53.008,2
-1318.3,436.56,-263.22,185.43,-145.26,118.31,-101.18,88.296,-76.954,69.938,-62.664,57.149,-53.02,2
-1317.1,437.73,-262.07,186.54,-144.2,119.3,-100.26,89.137,-76.201,70.596,-62.104,57.61,-52.659,2
-1316.4,438.43,-261.4,187.17,-143.63,119.82,-99.808,89.514,-75.901,70.82,-61.955,57.687,-52.646,2
-1317.8,437.07,-262.72,185.92,-144.79,118.75,-100.76,88.683,-76.601,70.254,-62.388,57.385,-52.825,2
-1318.3,436.62,-263.16,185.5,-145.19,118.38,-101.1,88.379,-76.866,70.031,-62.567,57.25,-52.915,2
-1318.4,436.46,-263.3,185.36,-145.31,118.28,-101.18,88.326,-76.894,70.027,-62.547,57.293,-52.852,2
-1317.8,437.09,-262.68,185.98,-144.7,118.89,-100.57,88.924,-76.305,70.608,-61.976,57.853,-52.304,2
-1317.5,437.38,-262.39,186.27,-144.41,119.17,-100.3,89.196,-76.038,70.869,-61.722,58.101,-52.063,2
-1318.2,436.68,-263.08,185.58,-145.09,118.5,-100.96,88.54,-76.683,70.236,-62.342,57.494,-52.655,2
-1318.3,436.58,-263.18,185.48,-145.19,118.4,-101.06,88.444,-76.779,70.14,-62.436,57.401,-52.747,2
-1317.2,437.67,-262.11,186.54,-144.15,119.42,-100.07,89.396,-75.862,71.017,-61.603,58.188,-52.008,2
-1317.3,437.62,-262.15,186.5,-144.19,119.39,-100.1,89.383,-75.866,71.023,-61.587,58.215,-51.97,2
-1317.9,436.96,-262.81,185.85,-144.84,118.74,-100.73,88.759,-76.479,70.422,-62.173,57.644,-52.525,2
-1318,436.84,-262.92,185.73,-144.95,118.64,-100.84,88.654,-76.582,70.322,-62.27,57.55,-52.616,2
-1315.6,439.09,-261.01,187.21,-143.98,119.09,-100.84,88.291,-77.188,69.603,-62.984,56.933,-53.078,2
-1314.9,439.74,-260.51,187.51,-143.91,118.94,-101.19,87.785,-77.784,68.985,-63.557,56.462,-53.407,2
-1316.4,438.33,-261.75,186.49,-144.65,118.48,-101.38,87.826,-77.564,69.318,-63.182,56.813,-53.135,2
-1316.4,438.31,-261.77,186.47,-144.67,118.46,-101.4,87.816,-77.571,69.314,-63.183,56.816,-53.129,2
-1315.2,439.52,-260.59,187.61,-143.59,119.48,-100.45,88.677,-76.798,69.995,-62.595,57.312,-52.723,2
-1314.7,439.96,-260.17,188.01,-143.22,119.81,-100.17,88.907,-76.62,70.12,-62.522,57.333,-52.75,2
-1316.1,438.59,-261.49,186.74,-144.42,118.7,-101.18,88.01,-77.399,69.464,-63.054,56.924,-53.041,2
-1316.3,438.36,-261.73,186.51,-144.64,118.49,-101.38,87.824,-77.572,69.305,-63.198,56.796,-53.153,2
-1316.4,438.29,-261.79,186.45,-144.7,118.42,-101.44,87.76,-77.635,69.244,-63.258,56.738,-53.209,2
-1316.5,438.16,-261.92,186.32,-144.82,118.31,-101.55,87.661,-77.725,69.164,-63.328,56.679,-53.255,2
-1316.1,438.61,-261.47,186.77,-144.37,118.76,-101.1,88.109,-77.278,69.608,-62.886,57.118,-52.82,2
-1316.2,438.54,-261.54,186.71,-144.44,118.69,-101.17,88.043,-77.344,69.543,-62.951,57.053,-52.885,2
-1316.2,438.51,-261.58,186.66,-144.5,118.62,-101.25,87.937,-77.47,69.395,-63.122,56.857,-53.107,2
-1316.3,438.43,-261.66,186.58,-144.58,118.54,-101.34,87.857,-77.549,69.317,-63.199,56.782,-53.181,2
-1316.3,438.41,-261.67,186.57,-144.58,118.54,-101.33,87.877,-77.518,69.358,-63.145,56.848,-53.101,2
-1316.2,438.5,-261.58,186.66,-144.49,118.64,-101.23,87.977,-77.416,69.464,-63.037,56.958,-52.989,2
-1315.9,438.78,-261.3,186.94,-144.21,118.92,-100.95,88.253,-77.142,69.735,-62.768,57.225,-52.725,2
