118.19,352.89,115.66,354.58,114.82,352.05,348.67,340.23,116.51,355.43,2
231.07,232.68,460.55,227.87,471.78,235.89,462.15,468.57,458.94,229.47,2
338.63,114.12,339.56,113.19,337.69,116.93,347.98,112.25,350.79,115.06,2
229.48,235.99,231.1,465.46,226.22,227.85,224.59,234.36,232.73,240.87,2
224.39,222.29,226.49,448.78,450.88,446.68,230.68,455.07,253.75,897.56,2
183.52,186.79,190.07,180.24,111.42,193.35,176.96,114.7,108.14,173.69,2
225.63,235.66,223.96,237.33,227.3,222.29,240.67,232.32,447.92,449.59,2
234.19,238.88,237.32,229.51,463.7,235.75,231.07,240.44,469.95,471.51,2
229.02,234.47,455.31,231.75,464.86,458.04,467.58,226.29,227.66,468.95,2
233.98,237.6,471.58,462.51,464.33,232.16,469.77,228.54,460.7,226.72,2
228.89,230.16,456.52,457.78,227.63,232.68,459.05,455.25,233.95,235.21,2
234.63,454.23,236,455.6,456.05,455.14,458.79,234.18,246.48,470.63,2
235.68,467.16,232.88,467.63,234.28,235.21,232.41,233.35,234.75,236.15,2
463.15,462.34,229.55,468.83,458.29,227.93,459.1,230.36,454.23,231.17,2
229.82,230.93,233.15,234.26,228.71,466.3,232.04,459.64,458.53,465.19,2
238.68,230.67,229.07,237.08,222.66,246.69,240.28,225.87,235.48,249.89,2
227.46,226.74,231.79,236.85,483.08,228.18,483.81,468.64,241.18,243.35,2
430.94,219.65,215.47,426.75,433.03,435.12,646.41,644.31,428.85,217.56,2
229,227.52,226.77,234.21,236.44,234.95,229.75,462.47,459.49,461.72,2
233.83,233.69,233.98,232.98,236.11,233.55,233.12,232.84,233.41,243.08,2
330.15,318.85,331.05,324.35,317.25,322.65,316.05,333.05,317.15,324.55,2
317.86,318.07,318.18,317.97,319.15,317.75,320,318.29,320.11,319.04,2
315.47,314.51,322.15,316.12,314.61,315.37,322.04,319.24,315.26,319.35,2
322.97,319.34,321.52,322.79,320.25,321.7,319.16,323.15,319.52,321.15,2
326.17,326.03,325.16,325.88,325.02,326.6,321.86,323.15,322,325.31,2
460.07,455.3,461.66,916.96,918.55,453.7,921.73,456.89,458.48,920.14,2
477.45,465.95,464.03,458.28,467.86,460.19,456.36,473.62,462.11,924.22,2
193.71,197.17,190.25,107.23,24.214,200.63,110.69,114.15,186.79,868.23,2
456.17,457.68,460.7,451.63,465.23,462.21,463.72,450.12,924.41,459.19,2
453.21,450.43,464.33,447.65,455.99,486.57,483.79,444.86,481.01,461.55,2
464.16,461.11,462.64,480.96,459.58,477.9,917.64,467.22,911.53,458.05,2
462.93,470.96,473.63,469.62,464.27,933.89,472.29,466.94,932.55,460.25,2
473.21,469.64,944.64,464.29,462.5,475,471.43,946.43,467.86,482.14,2
942.58,459.95,912.52,911.99,904.08,906.19,458.9,923.6,469.45,466.81,2
473.74,464.59,462.85,477.67,474.18,474.62,476.36,468.95,478.54,480.28,2
459.2,912.86,911.94,458.28,460.13,453.66,913.78,477.68,911.01,935.96,2
453.41,452.21,454.61,458.22,459.43,465.44,466.64,476.26,460.63,448.6,2
457.62,459,453.47,460.38,450.71,452.09,454.85,465.91,456.24,916.62,2
462.59,468.93,506.95,514.87,481.6,475.27,500.61,457.84,484.77,467.35,2
466.35,454.41,458.39,922.75,461.37,462.37,459.39,453.42,455.41,448.45,2
228.59,229.91,233.85,458.5,227.28,455.87,470.32,471.64,231.22,457.19,2
464.23,465.14,467.87,933.01,935.74,471.51,463.32,933.92,483.35,466.05,2
345.09,344.93,347.35,347.52,345.25,378.76,347.68,347.19,378.43,359.98,2
339.79,339.67,339.9,339.56,357.32,357.43,339.45,357.55,338.45,340.01,2
353.26,353.85,344.48,344.28,343.7,356.19,353.65,345.06,347.21,347.6,2
354.35,356.88,353.68,356.71,354.01,357.22,352.16,356.21,359.07,357.05,2
960.02,963.4,973.54,953.26,956.64,949.88,922.83,916.07,909.31,912.69,2
901.22,908.96,912.83,905.09,916.7,903.16,899.29,897.36,924.43,895.42,2
882.05,879.32,876.59,884.79,873.86,890.25,887.52,1758.6,1772.3,871.13,2
894.77,897.47,892.08,902.86,905.56,910.95,900.17,889.38,929.81,1789.5,2
918.63,915.7,924.48,909.85,912.78,1825.6,930.33,921.55,904,927.4,2
922.5,930.95,921.29,889.9,926.12,895.93,953.89,929.74,934.57,886.27,2
898.58,896.41,892.07,894.24,902.92,889.9,900.75,1799.3,911.61,1797.2,2
921.61,923.3,926.69,925,913.14,928.39,933.47,941.94,931.77,909.75,2
929.37,925.34,927.64,923.61,954.67,917.29,932.24,913.26,928.22,910.39,2
905.46,904.96,905.96,904.46,906.46,903.96,900.96,938.98,907.46,932.48,2
925.24,924,923.38,925.86,919.03,912.21,928.34,927.72,927.1,914.69,2
914.44,907.18,916.86,936.21,903.55,930.17,939.84,915.65,902.35,924.12,2
914.34,927.25,922.73,933.06,907.23,921.44,930.48,916.92,903.36,923.38,2
901.77,909.25,912.24,903.27,910.74,913.73,907.75,900.27,897.28,915.23,2
930.66,932.67,925.63,888.4,887.39,935.69,942.73,896.45,929.65,895.44,2
928.66,922.55,918.47,929.68,923.57,917.46,907.27,930.69,910.33,934.77,2
119.44,121.2,358.32,360.08,477.76,240.64,479.52,238.88,356.57,476.01,2
361.58,241.8,122.01,119.79,359.37,479.15,481.37,357.15,239.58,363.8,2
254.35,251.28,257.41,278.86,248.22,245.15,303.38,272.73,379.99,275.8,2
120.21,360.64,240.43,358.97,118.54,121.88,238.76,479.18,480.85,477.51,2
118.72,358.39,356.15,239.67,237.43,120.96,116.48,477.11,474.87,479.35,2
120.36,478.15,359.43,357.79,476.5,239.07,118.71,479.8,240.72,356.14,2
358.48,118.86,360.36,239.61,479.22,120.75,477.34,237.73,241.5,356.59,2
119.97,121.49,361.44,359.92,241.46,239.95,481.41,479.89,362.96,242.98,2
118.96,358.61,120.68,239.65,360.33,479.29,477.57,237.92,356.88,241.37,2
119,356.52,357.01,357.97,238,119.97,358.94,356.04,119.49,118.52,2
356.17,118.9,237.27,118.38,475.07,474.55,237.8,355.65,357.22,238.32,2
358.43,119.64,358.91,357.95,238.79,477.58,119.16,478.06,239.27,359.87,2
119.18,118.71,356.12,358.51,237.89,120.14,119.66,239.33,357.07,238.37,2
358.63,119.23,477.85,357.68,120.18,476.9,239.4,238.45,360.54,478.81,2
359.94,480.28,240.67,120.33,239.61,119.28,361,358.89,479.22,481.33,2
368.6,243.95,251.07,489.68,366.82,365.04,487.9,480.78,122.87,482.56,2
118.8,119.7,356.39,355.49,475.19,237.6,357.29,238.5,474.29,121.5,2
255.03,128.52,126.51,257.04,259.05,253.02,381.54,383.55,510.06,130.53,2
118.85,356.56,354.96,237.71,473.81,475.42,236.1,117.25,358.17,353.35,2
119.05,356.23,475.29,357.16,238.1,355.31,474.36,237.18,118.13,476.21,2
250.58,240.56,238.55,244.57,477.1,491.14,236.55,483.12,246.57,242.56,2
479.7,241.46,238.24,482.92,476.48,244.68,489.36,486.14,235.02,717.94,2
486.18,244.64,241.54,489.28,483.08,479.99,498.57,247.74,727.72,495.47,2
247.4,250.27,506.3,503.42,258.9,480.41,256.03,494.79,497.67,509.18,2
478.78,239.39,241.47,476.7,480.86,237.31,487.11,247.72,474.62,493.35,2
245.16,495.86,484.8,243.32,250.69,486.64,499.54,494.01,482.95,247.01,2
243.42,241.47,479.05,484.89,481,482.95,488.79,486.84,247.32,237.58,2
239.54,479.09,476.93,241.7,481.25,237.39,718.63,485.56,716.48,246.02,2
237.83,237.3,244.65,475.66,236.78,476.18,474.08,480.91,245.18,474.61,2
246,495.61,242.38,496.33,488.38,491.99,249.61,485.48,487.65,250.34,2
483.24,477.25,239.17,477.79,238.62,482.15,478.34,483.78,240.8,239.71,2
236.7,236.14,237.26,235.58,472.84,472.28,240.62,473.4,475.64,471.72,2
501.98,251.57,506.64,250.41,249.24,507.81,505.48,519.45,500.82,256.23,2
248.19,503.76,246.97,250.65,498.85,487.79,493.93,486.56,495.16,500.08,2
484.62,485.73,243.99,486.85,242.87,487.97,483.5,493.57,491.33,249.58,2
237.81,236.61,239,474.42,241.4,473.23,243.79,472.03,485.18,235.42,2
505.93,509.17,496.2,489.71,486.47,499.44,479.98,476.74,502.68,512.41,2
481.24,484.34,478.13,487.45,509.18,475.03,502.97,518.49,512.29,968.68,2
474.33,472.21,476.45,470.1,480.68,467.98,478.57,465.86,484.92,946.54,2
482.21,479.55,484.88,476.89,474.22,471.56,490.21,468.89,500.86,487.54,2
471.9,474.01,469.78,476.13,943.79,480.36,467.66,1889.7,1887.6,482.48,2
499.84,497.56,515.82,488.43,502.12,527.23,486.15,490.71,495.27,518.1,2
486.77,481.65,478.23,485.07,483.36,479.94,473.11,476.53,474.82,488.48,2
485.97,493.08,483.6,474.12,476.49,490.71,481.23,502.56,471.75,478.86,2
502.74,488.59,501.17,490.16,499.6,503.79,502.22,488.07,480.2,489.11,2
488.9,489.49,483.06,495.33,494.16,511.1,487.73,480.14,492.99,508.18,2
491.51,491.98,493.86,500.42,506.99,494.33,495.26,501.36,508.86,496.2,2
473.29,472.79,473.78,479.24,474.28,474.78,480.73,482.22,472.29,480.23,2
476.09,477.38,485.14,491.61,490.32,474.79,498.08,487.73,479.97,489.02,2
482.52,478.27,488.18,485.35,489.59,481.1,483.93,475.44,492.42,486.76,2
480.74,501.69,479.64,500.59,484.05,474.12,509.41,486.25,475.23,485.15,2
480.93,482.23,479.63,486.13,478.33,477.03,474.43,490.03,473.13,475.73,2
482.08,480.96,479.84,483.21,485.46,489.95,478.71,492.2,494.45,487.7,2
957.09,960.3,1917.4,1914.2,953.88,966.72,1923.8,973.15,1920.6,982.78,2
959.18,984.76,981.56,955.98,962.38,987.96,991.15,1908.8,1972.7,1912,2
954.4,952.02,956.78,1906.4,1904,949.64,961.54,1908.8,1901.7,1915.9,2
944.45,941.87,939.29,947.03,952.19,1878.6,957.35,1881.2,949.61,1876,2
995.47,1984.1,972.79,1970.5,997.74,977.33,1950.1,1947.9,979.6,1952.4,2
992.72,955.96,953.33,1013.7,984.84,1000.6,987.47,1953.9,1008.5,990.1,2
1956.7,1969.4,1960.9,982.58,1954.6,1963.1,1952.5,1005.8,1988.4,980.47,2
991.01,1937.6,979.49,989.37,1939.2,1977.1,981.13,1960.6,986.07,1927.7,2
990.82,1962.9,997.08,1962.3,1963.4,1960,991.39,966.93,998.78,981.72,2
1981.3,966.39,967.02,987.79,1933.4,1964.3,1931.5,1974.3,1946,1925.2,2
1973.8,995.3,1960.7,1007.3,994.77,1992.7,1993.2,2014.2,1993.7,1961.3,2
1976.1,991.49,2001.5,2034.4,1001.1,986,2002.9,985.32,25.37,1964.5,2
1012.4,980.09,973.36,984.13,977.4,2000.6,970.67,1039.3,1003,1013.7,2
997.65,1001.7,957.26,978.8,999,992.27,993.61,1923.9,1936.1,1930.7,2
971.56,1947.7,1944.3,1943.1,1942,972.71,1956.9,970.42,1948.9,994.5,2
985.42,1980.8,986.52,1968.6,1964.2,995.35,1979.7,1963.1,982.11,976.59,2
1884.5,1886.1,1879.6,1887.8,1877.9,1881.2,1891.1,1889.4,1905.9,1882.9,2
139.51,137.62,150.82,279.02,269.59,169.67,277.13,158.36,133.85,164.02,2
136.54,141.69,144.27,270.5,280.81,133.96,139.12,309.15,273.08,306.57,2
408.54,403.47,406.01,411.08,268.98,398.39,400.93,395.86,418.69,301.97,2
264.2,273.69,132.78,131.42,262.85,265.56,269.62,268.27,272.33,270.98,2
133.68,136.02,276.74,131.33,267.36,265.01,140.71,262.67,269.7,279.08,2
128.45,130.66,259.11,256.9,126.23,150.6,254.68,146.17,387.56,137.31,2
149.58,147.59,293.18,295.17,303.15,153.57,301.15,440.76,297.16,143.6,2
139.61,137.02,276.63,274.04,271.46,134.44,408.48,411.06,142.19,144.78,2
142.22,143.49,285.7,286.97,144.76,134.6,148.57,292.05,297.13,133.33,2
133.22,404.98,134.99,406.75,271.76,541.75,131.44,539.97,266.43,543.52,2
140.4,280.81,139.83,281.95,280.24,279.67,142.12,563.9,140.97,428.63,2
143.52,288.84,299.65,144.12,142.32,285.24,282.23,293.64,287.04,292.44,2
281.26,140.91,281.81,140.36,280.71,141.45,282.36,422.17,139.81,422.72,2
265.2,267.11,132.84,132.36,264.72,262.81,134.27,265.68,533.74,270.46,2
136.47,142.85,141.58,135.2,137.75,283.15,154.33,279.32,151.78,278.05,2
137.5,271.14,134.93,136.21,269.86,141.35,277.57,147.78,285.28,301.98,2
210.69,212.38,254.51,377.56,129.79,217.43,495.54,382.61,252.83,268,2
153.25,303.83,150.58,286.51,143.92,285.18,142.59,141.26,283.85,294.51,2
522.57,525.06,515.11,527.55,512.62,261.29,544.97,520.08,539.99,263.77,2
514.3,257.15,517.01,527.84,503.47,506.18,511.59,254.44,500.77,259.86,2
514.18,517.17,257.09,508.2,260.08,511.19,505.21,765.29,526.14,254.1,2
515.74,516.88,528.29,513.45,512.31,537.42,530.57,520.3,256.73,262.43,2
516.17,518.57,513.77,520.97,530.57,525.77,259.28,523.37,256.88,532.97,2
509.65,507.45,511.85,505.26,254.82,252.63,257.02,522.83,261.41,503.06,2
506.13,253.06,508.09,502.21,500.24,255.03,504.17,251.1,513.98,512.02,2
520.62,527.39,535.73,521.66,264.22,513.85,531.04,519.58,520.1,534.17,2
264.27,526.25,529.7,528.55,527.98,532.57,263.7,526.83,536.02,518.78,2
508.41,508.89,257.3,514.61,509.37,507.94,516.04,516.51,762.86,254.92,2
514.96,524.74,507.25,519.59,535.54,507.76,505.7,511.36,511.88,538.63,2
520.56,521.84,534.66,517.99,259,542.35,541.07,261.56,519.28,262.84,2
510.12,509.03,507.94,542.89,511.22,515.59,506.85,530.88,265.44,526.51,2
516.62,515.33,517.92,258.31,259.61,257.01,514.03,527.01,263.5,523.11,2
500.05,497.05,494.06,506.04,503.04,1494.2,512.02,1497.1,997.1,1491.2,2
507.53,516.18,510.41,504.64,501.76,521.94,498.88,513.29,536.36,527.71,2
501.59,499.08,504.1,506.61,509.12,511.62,496.58,1003.2,1000.7,516.64,2
503.48,506.23,500.73,497.98,522.74,517.24,525.49,495.23,528.24,542,2
500.05,497.41,502.7,494.76,507.99,513.28,1494.9,492.12,1497.5,529.16,2
514.79,500.26,510.64,504.42,512.72,523.1,518.95,506.49,527.25,521.02,2
502.87,500.81,506.99,498.75,496.69,511.11,504.93,1001.6,1003.7,999.56,2
505.57,507.37,516.37,512.77,509.17,503.77,514.57,518.17,519.97,1011.1,2
497.36,497.86,500.85,499.85,502.34,495.37,498.36,501.35,496.86,494.38,2
517.67,513.43,501.3,512.82,524.34,500.7,502.51,524.94,527.37,529.79,2
502.22,501.8,503.07,508.16,502.65,501.37,506.89,504.34,505.19,508.58,2
515.07,504.58,506.57,515.57,518.07,505.08,498.58,511.57,512.07,514.07,2
497.02,495.97,494.92,499.12,991.93,493.86,500.17,502.27,1491.1,1983.9,2
518.73,507.4,521,500.61,499.48,517.6,516.47,508.54,524.39,514.2,2
539.87,534.17,532.26,537.97,547.47,19.009,553.17,556.98,541.77,566.48,2
499.03,498.07,499.98,497.12,500.93,501.88,1495.2,502.84,997.1,504.74,2
506.09,505.18,504.28,508.8,515.12,503.38,510.6,513.32,502.47,507.89,2
1023,1026,1019.9,1029.1,2045.9,2049,1068.6,2042.9,2052,1074.7,2
1001.7,999.47,1019.6,997.23,1004,994.99,1017.4,1015.2,992.75,1024.1,2
1039.8,2066.2,2063.6,1037.1,1042.4,2068.9,1026.4,1023.8,2103.6,2060.9,2
1030.4,1026.6,1019.1,1022.9,1037.9,1056.7,1060.5,1034.2,1064.2,1075.5,2
1027.5,1029.8,1025.3,1032,1023.1,1043.1,1054.2,1072,1045.3,1096.5,2
1029.8,1038.4,1021.1,1015.3,1035.5,1024,1052.9,1145.5,1050,1044.2,2
1036,1022.4,1034.3,1020.7,1037.7,1032.6,1019,1024.1,1025.8,1013.9,2
1026.7,1028.8,1024.5,2053.4,1033.1,1041.7,1046,1031,2055.5,2051.2,2
1047.2,1034.1,1119.1,1034.7,1046.6,1045.9,1121,1111.6,1097.9,1045.3,2
1008.5,1007.1,1009.2,995.62,999.68,1010.5,1013.9,1026.1,1020.7,1016.6,2
1047.6,1048.2,1047.1,1095.7,1050.2,1042.5,1024.9,1033.7,1101.9,1024.4,2
1031.1,1031.8,1032.4,1020.6,1028.5,1020,1023.2,1023.9,1030.5,1019.3,2
1029.4,1030.9,1049.6,1036.6,1026.6,1035.2,1065.4,2081.9,1045.2,1025.1,2
1054,1070,1061.2,1056.9,1045.2,1058.3,1099.1,1039.4,1065.6,1064.2,2
1052.9,1051.6,1064.4,1063.1,1060.5,1061.8,1083.6,1073.3,1082.3,1115.5,2
1016.4,1015.4,1020.6,1023.8,1018.5,1031.2,1014.3,1027,1022.7,2030.8,2
143.59,211.16,212.85,219.6,141.9,287.18,280.42,224.67,209.47,217.92,2
206.67,204.7,208.64,212.58,202.74,216.51,273.6,137.78,277.53,275.56,2
27.957,347.9,20.191,243.84,17.085,351.01,349.46,274.91,279.57,245.4,2
222.65,224.1,296.39,221.21,147.47,148.92,297.84,209.64,294.94,225.55,2
214.08,212.56,142.72,215.6,218.63,283.92,282.4,141.2,220.15,211.04,2
226.39,208.87,207.41,210.33,239.54,223.47,230.78,211.79,222.01,227.85,2
145.23,143.53,213.58,222.12,290.47,215.29,283.63,220.41,218.71,230.67,2
216.48,211,208.8,208.26,213.74,211.54,215.93,210.45,217.57,214.83,2
205.35,204.26,203.72,203.17,205.89,273.25,202.63,208.61,204.8,202.09,2
282.46,140.67,283.02,211.84,281.89,281.33,212.4,141.23,353.07,352.51,2
224.63,226.14,218.12,311.88,156.94,225.14,223.63,234.66,222.63,230.15,2
203.15,204.02,202.28,204.89,212.7,215.3,207.49,221.38,201.41,210.96,2
204.33,203.43,205.23,207.03,271.84,218.74,407.77,272.74,212.43,210.63,2
209.81,212.44,211.12,208.49,145.15,215.08,217.72,201.89,316.69,310.09,2
213.65,210.78,209.82,214.61,224.19,219.4,212.69,230.9,228.02,233.77,2
212.84,210.02,208.61,207.2,211.43,205.79,204.38,217.07,215.66,284.73,2
277.07,278.34,139.17,137.9,275.81,280.87,279.6,284.66,273.28,141.7,2
148.5,217.52,143.27,292.81,208.11,211.24,223.79,149.54,146.41,222.75,2
213.55,207.04,212.24,210.94,203.13,209.64,156.25,214.85,154.95,204.43,2
169.8,169.24,169.93,168.86,170.11,170.18,169.42,169.61,169.99,170.3,2
203.51,202.74,170.96,203.18,170.74,170.85,171.07,170.63,171.18,170.52,2
203.56,203.47,203.29,203.65,203.74,203.38,202.3,204.74,204.83,205.01,2
170.38,175.54,167.79,169.95,172.96,170.81,187.8,175.11,168.22,176.61,2
205.92,204.88,206.95,204.08,168.53,207.76,183.14,168.41,168.64,183.02,2
287.55,287.44,287.77,287.21,287.66,287.1,287.32,287.89,286.31,301.58,2
174.48,173.43,171.52,185.25,178.99,179.51,189.77,184.21,173.78,188.73,2
169.08,169.26,169.32,169.51,169.2,169.38,168.89,169.02,168.83,168.77,2
180.8,181.62,181.71,181.9,180.89,181.8,179.88,180.52,181.99,181.53,2
201.65,201.77,201.47,201.59,201.89,201.53,201.71,201.35,201.23,202.38,2
176.4,176.69,170.34,176.79,176.98,201.6,175.82,199.68,177.27,176.5,2
180.14,184.08,172.25,190.39,176.19,170.83,183.92,191.81,178.72,178.24,2
177.03,176.87,180.79,177.19,178.34,178.99,178.83,178.5,180.95,180.62,2
298.24,303.41,296.01,195.35,198.68,206.65,198.73,192.31,210.73,210.84,2
180.36,180.55,180.26,180.94,180.84,180.65,206.91,180.75,180.06,180.45,2
170.44,169.89,170.17,170.3,170.03,169.62,169.76,170.71,170.58,169.83,2
180.4,169.2,169.99,168.1,167.15,179.61,166.05,173.62,171.1,216.51,2
290.75,145.38,293.6,148.23,287.9,305,299.3,142.52,279.35,302.15,2
297.83,150.71,294.24,147.12,308.59,301.42,290.65,287.06,283.47,172.24,2
294.51,291.76,286.26,297.27,421.13,423.88,426.63,418.37,429.38,283.5,2
278.52,143.33,280.14,141.7,285.03,288.29,136.81,286.66,283.4,144.96,2
144.32,290.5,284.95,286.8,288.65,146.17,294.2,296.05,140.62,431.12,2
283.37,281.61,142.56,140.8,279.85,285.13,151.36,422.41,147.84,424.17,2
